MÃ HÀNG,TÊN HÀNG,SL THỰC NHẬN,ĐƠN VỊ,STD GROSSWGT,NSX,HSD,GROUP OF CAGO
20100261,KTM Blue Refined Sugar (Origin: Indonesia),9850.0,KG,1.0,2024-04-12 00:00:00,2026-04-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),9850.0,KG,1.0,15/09/2024,15/09/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),74500.0,KG,1.0,2024-04-12 00:00:00,2026-04-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),90150.0,KG,1.0,2024-04-12 00:00:00,2026-04-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),58450.0,KG,1.0,2024-04-12 00:00:00,2026-04-12 00:00:00,RE Sugar (IM)
20100041,Đường mía khoáng chất 1kg,13340.0,KG,1.0,17/06/2025,17/06/2027,Functional Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,30000.0,KG,1.0,17/06/2025,17/06/2027,Brown Sugar
20100184,Ðường Biên Hòa Pure 1kg,27340.0,KG,1.0,17/06/2025,17/06/2029,RE Sugar
20100184,Ðường Biên Hòa Pure 1kg,29100.0,KG,1.0,17/06/2025,17/06/2029,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,15500.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,14500.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,29760.0,KG,1.0,17/06/2025,17/06/2029,RE Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,5000.0,KG,1.0,2025-11-03 00:00:00,2027-11-03 00:00:00,RE Sugar
20100542,Nước dừa Xim thạch dừa tươi chai 350ml,24.0,CHA,0.348262,25/02/2025,25/02/2026,Juice
20100042,Đường mía thiên nhiên Biên Hòa 1kg,20.0,TUI,1.0,18/06/2025,18/06/2027,Brown Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,140.0,TUI,1.0,25/10/2024,25/10/2026,Brown Sugar
20100638,Đường Baking GV 25kg,300.0,KG,1.0,14/06/2025,14/06/2026,Baking Sugar
20100638,Đường Baking GV 25kg,1000.0,KG,1.0,14/06/2025,14/06/2026,Baking Sugar
20100638,Đường Baking GV 25kg,1000.0,KG,1.0,14/06/2025,14/06/2026,Baking Sugar
20100246,Nước màu Bếp Xưa,3840.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),30.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),180.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100054,Đường Organic Biên Hòa 400g,472.2,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),120.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100563,Đường Organic Biên Hòa hũ 800g P12,76.8,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,30000.0,KG,1.0,13/03/2025,14/03/2027,RE Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,30000.0,KG,1.0,13/03/2025,14/03/2027,RE Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,30000.0,KG,1.0,13/03/2025,14/03/2027,RE Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,30000.0,KG,1.0,17/03/2025,17/03/2027,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,17800.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,12200.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100020,Đường đen nữ hoàng 1kg,1920.0,KG,1.0,2025-05-06 00:00:00,2026-05-09 00:00:00,Functional Sugar
20100167,Đường trắng thượng hạng Mimosa,89450.0,KG,1.0,25/04/2025,25/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,171050.0,KG,1.0,29/04/2025,29/04/2027,RS Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),148900.0,KG,1.0,2024-05-12 00:00:00,2026-05-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),78050.0,KG,1.0,2024-06-12 00:00:00,2026-06-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),97950.0,KG,1.0,2024-05-12 00:00:00,2026-05-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),283800.0,KG,1.0,2024-06-12 00:00:00,2026-06-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),312850.0,KG,1.0,2024-08-10 00:00:00,2026-08-10 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),78050.0,KG,1.0,2024-06-12 00:00:00,2026-06-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),200.0,KG,1.0,2024-06-12 00:00:00,2026-06-12 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),200.0,KG,1.0,2024-06-12 00:00:00,2026-06-12 00:00:00,RE Sugar (IM)
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),13620.0,KG,1.0,18/06/2025,18/06/2029,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,27980.0,KG,1.0,18/06/2025,18/06/2029,RE Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,22040.0,KG,1.0,18/06/2025,18/06/2027,Brown Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),900000.0,KG,1.0,2024-10-11 00:00:00,2026-10-11 00:00:00,RE Sugar (IM)
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,11400.0,KG,1.0,17/03/2025,17/03/2027,RE Sugar
20100141,Đường tinh luyện tiêu chuẩn Biên Hòa Pure,18600.0,KG,1.0,17/03/2025,17/03/2027,RE Sugar
20100041,Đường mía khoáng chất 1kg,10840.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,29950.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,50.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100167,Đường trắng thượng hạng Mimosa,84850.0,KG,1.0,25/04/2025,25/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,61350.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,107350.0,KG,1.0,29/04/2025,29/04/2027,RS Sugar
25000035,Sữa dừa Cocoxim Café 330ml P12,7.0,HOP,0.32769,2024-06-04 00:00:00,2025-07-07 00:00:00,Plant-based Milk
25000035,Sữa dừa Cocoxim Café 330ml P12,9.0,HOP,0.32769,2024-06-04 00:00:00,2025-07-07 00:00:00,Plant-based Milk
25000035,Sữa dừa Cocoxim Café 330ml P12,7.0,HOP,0.32769,13/08/2024,13/11/2025,Plant-based Milk
20100237,"Nước mía không ngọt Miqua 355ml, thùng 24 chai",34.0,CHA,0.355,2024-03-02 00:00:00,2026-02-02 00:00:00,Miaqua Water
25000035,Sữa dừa Cocoxim Café 330ml P12,7.0,HOP,0.32769,2024-06-04 00:00:00,2025-07-07 00:00:00,Plant-based Milk
20100587,Nước tăng lực C Đông trùng hạ thảo 240ml,6.0,LON,0.2448,23/07/2024,23/07/2025,Energy Drink
20100587,Nước tăng lực C Đông trùng hạ thảo 240ml,15.0,LON,0.2448,23/07/2024,23/07/2025,Energy Drink
20100246,Nước màu Bếp Xưa,960.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100246,Nước màu Bếp Xưa,3840.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),99.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),180.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100054,Đường Organic Biên Hòa 400g,98.4,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100054,Đường Organic Biên Hòa 400g,537.0,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100585,Nước tăng lực C Nguyên bản 240ml,24.0,LON,0.2448,27/07/2024,27/07/2025,Energy Drink
20100586,Nước tăng lực C Nhân sâm 240ml,17.0,LON,0.2448,2024-12-08 00:00:00,2025-12-08 00:00:00,Energy Drink
20100586,Nước tăng lực C Nhân sâm 240ml,7.0,LON,0.2448,24/07/2024,24/07/2025,Energy Drink
20100541,Nước dừa Xim chai 350ml,10.0,CHA,0.348602,2024-01-04 00:00:00,2025-01-04 00:00:00,Juice
20100238,"Nước mía không ngọt Miqua 500ml, thùng 24 chai",120.0,CHA,0.5,2024-05-01 00:00:00,2026-04-01 00:00:00,Miaqua Water
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),282.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100638,Đường Baking GV 25kg,375.0,KG,1.0,14/06/2025,14/06/2026,Baking Sugar
20100638,Đường Baking GV 25kg,1000.0,KG,1.0,14/06/2025,14/06/2026,Baking Sugar
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,2024-10-11 00:00:00,2026-10-11 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100042,Đường mía thiên nhiên Biên Hòa 1kg,29000.0,KG,1.0,19/06/2025,19/06/2027,Brown Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,42320.0,KG,1.0,19/06/2025,19/06/2029,RE Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),15360.0,KG,1.0,19/06/2025,19/06/2029,RE Sugar
20100041,Đường mía khoáng chất 1kg,7740.0,KG,1.0,19/06/2025,19/06/2027,Functional Sugar
20100041,Đường mía khoáng chất 1kg,10300.0,KG,1.0,19/06/2025,19/06/2027,Functional Sugar
25100003,Nước Dừa Đóng Hộp Loại Xiêm Xanh 330ml,0.0,HOP,0.34023,2025-03-05 00:00:00,2026-02-08 00:00:00,Juice
25100003,Nước Dừa Đóng Hộp Loại Xiêm Xanh 330ml,0.0,HOP,0.34023,2025-03-05 00:00:00,2026-02-08 00:00:00,Juice
25100003,Nước Dừa Đóng Hộp Loại Xiêm Xanh 330ml,0.0,HOP,0.34023,2025-03-05 00:00:00,2026-02-08 00:00:00,Juice
25000006,Nước Dừa Đóng Hộp Loại Xiêm Tắc 330ml,0.0,HOP,0.34023,2025-04-05 00:00:00,2026-03-08 00:00:00,Juice
20100417,Đường sạch Cô Ba 12kg (xanh lá),34044.0,KG,1.0,2025-04-06 00:00:00,2027-04-06 00:00:00,RS Sugar
20100054,Đường Organic Biên Hòa 400g,422.4,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100563,Đường Organic Biên Hòa hũ 800g P12,403.2,KG,1.0,14/12/2024,14/12/2027,Organic Sugar
20100246,Nước màu Bếp Xưa,3840.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),180.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),234.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,492.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100167,Đường trắng thượng hạng Mimosa,54000.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,60800.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,30000.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100496,Đường mía lỏng Biên Hoà 400ml,72.0,CHA,0.533484,2024-08-08 00:00:00,2025-08-08 00:00:00,Invert Syrup
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),500000.0,KG,1.0,25/11/2024,25/11/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),700000.0,KG,1.0,2024-10-11 00:00:00,2026-10-11 00:00:00,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),600000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100261,KTM Blue Refined Sugar (Origin: Indonesia),100000.0,KG,1.0,27/10/2024,27/10/2026,RE Sugar (IM)
20100167,Đường trắng thượng hạng Mimosa,76100.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,15000.0,KG,1.0,20/06/2025,20/06/2027,Brown Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,16120.0,KG,1.0,20/06/2025,20/06/2029,RE Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),7540.0,KG,1.0,20/06/2025,20/06/2029,RE Sugar
20100041,Đường mía khoáng chất 1kg,9080.0,KG,1.0,20/06/2025,20/06/2027,Functional Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,55000.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,24800.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30200.0,KG,1.0,2025-03-02 00:00:00,2027-03-02 00:00:00,RE Sugar
20100417,Đường sạch Cô Ba 12kg (xanh lá),17364.0,KG,1.0,2025-04-06 00:00:00,2027-04-06 00:00:00,RS Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100246,Nước màu Bếp Xưa,1920.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100102,Đường Sticksu 8g,240.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),216.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,192.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,13750.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,16250.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,11600.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,18400.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100188,Đường vàng Cô Ba 1kg,15140.0,KG,1.0,21/06/2025,21/06/2027,Brown Sugar
20100188,Đường vàng Cô Ba 1kg,30000.0,KG,1.0,22/06/2025,22/06/2027,Brown Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,5000.0,KG,1.0,21/06/2025,21/06/2027,Brown Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,23050.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,6950.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100167,Đường trắng thượng hạng Mimosa,170350.0,KG,1.0,26/04/2025,26/04/2027,RS Sugar
20100167,Đường trắng thượng hạng Mimosa,260200.0,KG,1.0,25/04/2025,25/04/2027,RS Sugar
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),21.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
20100005,Đường Ăn Kiêng Isomalt 5g (hộp 250g),180.0,KG,1.0,2024-05-10 00:00:00,2027-05-10 00:00:00,Diet Sugar
25000015,Nước dừa đóng hộp loại Xiêm Xanh 1L,588.0,HOP,1.02,31/05/2025,30/08/2026,Juice
20100246,Nước màu Bếp Xưa,3840.0,CHA,0.21,2025-10-06 00:00:00,2027-10-06 00:00:00,Caramelized
20100102,Đường Sticksu 8g,252.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100102,Đường Sticksu 8g,420.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,207.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100101,Đường Sticksu 6g,360.0,KG,1.0,20/06/2025,20/06/2029,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),66.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100006,Đường Biên Hòa Joy Stick 6g (túi 300g),336.0,KG,1.0,2025-04-06 00:00:00,2029-04-06 00:00:00,Functional Sugar
20100494,Đường kính trắng Coop Happy 2kg,9520.0,KG,1.0,22/06/2025,22/06/2027,RS Sugar
20100643,Đường trắng Happy Price Mega Market 25kg,0.0,KG,1.0,20/05/2025,20/05/2027,RS Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,9580.0,KG,1.0,21/06/2025,21/06/2029,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,13880.0,KG,1.0,22/06/2025,22/06/2029,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,25860.0,KG,1.0,21/06/2025,21/06/2029,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,26140.0,KG,1.0,22/06/2025,22/06/2029,RE Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),3480.0,KG,1.0,21/06/2025,21/06/2029,RE Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),12260.0,KG,1.0,21/06/2025,21/06/2029,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,5000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,50000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,50000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,5000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100108,Đường tinh luyện cao cấp Biên Hòa Pure,30000.0,KG,1.0,2025-04-02 00:00:00,2027-04-02 00:00:00,RE Sugar
20100184,Ðường Biên Hòa Pure 1kg,40.0,TUI,1.0,2025-10-01 00:00:00,2029-11-01 00:00:00,RE Sugar
20100184,Ðường Biên Hòa Pure 1kg,6.0,TUI,1.0,2024-12-10 00:00:00,2028-11-10 00:00:00,RE Sugar
20100044,Đường mía thượng hạng Biên Hòa 500g,2.0,TUI,1.0,2024-06-08 00:00:00,2028-06-08 00:00:00,RE Sugar
20100043,Đường mía thượng hạng Biên Hòa 1Kg,4.0,TUI,1.0,14/10/2024,14/10/2026,RE Sugar
20100041,Đường mía khoáng chất 1kg,8.0,TUI,1.0,2024-10-08 00:00:00,2026-10-08 00:00:00,Functional Sugar
20100039,Đường mía cao cấp Biên Hòa 1kg,3.0,TUI,1.0,2024-03-10 00:00:00,2026-03-10 00:00:00,RS Sugar
20100042,Đường mía thiên nhiên Biên Hòa 1kg,6.0,TUI,1.0,14/10/2024,14/10/2026,Brown Sugar
20100182,Đường Biên Hòa Pure 500g (không thẻ cào),10.0,TUI,1.0,2024-02-09 00:00:00,2028-02-08 00:00:00,RE Sugar
20100040,Đường mía cao cấp Biên Hòa 500g,0.5,TUI,1.0,15/11/2024,15/11/2026,RS Sugar
20100092,Đường Sạch Biên Hòa Saving 1kg,9.0,TUI,1.0,14/10/2024,14/10/2026,RS Sugar
20100075,Đường Phèn Biên Hòa Pro 500g,0.5,TUI,1.0,21/08/2024,20/08/2026,Monorock
20100044,Đường mía thượng hạng Biên Hòa 500g,1000.0,KG,1.0,2025-06-03 00:00:00,2029-06-03 00:00:00,RE Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,492.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
20100008,Đường Biên Hòa Pro Baking 1kg,504.0,KG,1.0,18/06/2025,18/06/2027,Functional Sugar
